date,marketCap,traceName
2015-08-20,1283185642354.8596,Telecommunication Services
2015-08-27,1246333338138.5,Telecommunication Services
2015-09-03,1265305522269.03,Telecommunication Services
2015-09-10,1265469570296.15,Telecommunication Services
2015-09-17,1294557049047.86,Telecommunication Services
2015-09-24,1262157348876.0398,Telecommunication Services
2015-10-01,1242904228349.1,Telecommunication Services
2015-10-08,1220044392186.8599,Telecommunication Services
2015-10-15,1251465358169.8801,Telecommunication Services
2015-10-22,1248326796195.78,Telecommunication Services
2015-10-29,1267002587050.58,Telecommunication Services
2015-11-05,1272572596446.1,Telecommunication Services
2015-11-12,1240650882261.13,Telecommunication Services
2015-11-19,1333018101819.01,Telecommunication Services
2015-11-26,1342488345488.55,Telecommunication Services
2015-12-03,1325453421291.8,Telecommunication Services
2015-12-10,1339550147044.4001,Telecommunication Services
2015-12-17,1342337865396.56,Telecommunication Services
2015-12-24,1235422626437.8901,Telecommunication Services
2016-01-04,1253083803204.53,Telecommunication Services
2015-01-05,2302480880,Others
2015-01-08,2304340380,Others
2015-01-15,2211961028,Others
2015-01-22,2284654708,Others
2015-01-29,2218094200,Others
2015-02-05,2172197568,Others
2015-02-12,2169239880,Others
2015-02-19,2230207596,Others
2015-02-26,2161231140,Others
2015-03-05,2166791504,Others
2015-03-12,2187178432,Others
2015-03-19,2159391648,Others
2015-03-26,2165928716,Others
2015-04-02,2091195044,Others
2015-04-09,2107300256,Others
2015-04-16,2110298824,Others
2015-04-23,2123899012,Others
2015-04-30,2090242448,Others
2015-05-07,2097840240,Others
2015-05-14,2095602964,Others
2015-05-21,2081812136,Others
2015-05-28,2115142104,Others
2015-06-04,2115222604,Others
2015-06-11,2056646072,Others
2015-06-18,2016794572,Others
2015-06-25,2007031608,Others
2015-07-02,2091931012,Others
2015-07-09,1835288392,Others
2015-07-16,1996986580,Others
2015-07-23,2021004456,Others
2015-07-30,2000569924,Others
2015-08-06,1991363236,Others
2015-08-13,1954737896,Others
2015-08-20,2005010620,Others
2015-08-27,1951319500,Others
2015-09-03,1957305448,Others
2015-09-10,1983822140,Others
2015-09-17,2000327224,Others
2015-09-24,1993637432,Others
2015-10-01,1997521120,Others
2015-10-08,1984704692,Others
2015-10-15,2015639240,Others
2015-10-22,1954699500,Others
2015-10-29,2006871172,Others
2015-11-05,2006405948,Others
2015-11-12,2544617448,Others
2015-11-19,2544190224,Others
2015-11-26,2016946480,Others
2015-12-03,1918145740,Others
2015-12-10,1905832796,Others
2015-12-17,1922090796,Others
2015-12-24,1890049916,Others
2016-01-04,1962664072,Others
2015-01-05,137286890266.22,Transportation
2015-01-08,140991538093.74,Transportation
2015-01-15,141447886955.74,Transportation
2015-01-22,144801957177.09,Transportation
2015-01-29,144225963931.5,Transportation
2015-02-05,152699560583.04,Transportation
2015-02-12,161633368485.27,Transportation
2015-02-19,162119516959.9,Transportation
2015-02-26,164403605249.23,Transportation
2015-03-05,152965759397.44,Transportation
2015-03-12,142348749300.93,Transportation
2015-03-19,135653266804.5,Transportation
2015-03-26,130524556877.98999,Transportation
2015-04-02,138526968434.7,Transportation
2015-04-09,136159601468.42,Transportation
2015-04-16,139191636403.99,Transportation
2015-04-23,136817694440.23999,Transportation
2015-04-30,136414839041.26001,Transportation
2015-05-07,141188477983.83002,Transportation
2015-05-14,142848166867.81,Transportation
2015-05-21,145473500801.88,Transportation
2015-05-28,146530796761.31,Transportation
2015-06-04,143786521854.2,Transportation
2015-06-11,146113669301.73,Transportation
2015-06-18,145422026831.95,Transportation
2015-06-25,145196723258.66998,Transportation
2015-07-02,143868249621.89,Transportation
2015-07-09,143423005094.91,Transportation
2015-07-16,143140878491.5,Transportation
2015-07-23,146178505348.77,Transportation
2015-07-30,148659204507.84,Transportation
2015-08-06,157224594844.59,Transportation
2015-08-13,158910719139.87,Transportation
2015-08-20,156397826178.43,Transportation
2015-08-27,153561735981.15,Transportation
2015-09-03,157151632049.16998,Transportation
2015-09-10,153869879892.5,Transportation
2015-09-17,154134549839.18,Transportation
